reviewId,userName,content,score,thumbsUpCount,at,appVersion,Sentiment,Sentiment Score
f6af04cf-a813-4093-9599-558d5edba169,HASAN TECHNICAL,philistine a win,5,0,2023-01-17 04:37:41,,POSITIVE,0.998073935508728
cef80ec8-8eba-4c21-91b5-4149b0db696b,Vahab Pathan,vahabkhan11,3,0,2023-01-15 21:23:49,,POSITIVE,0.9612818956375122
8f553855-bf5b-4de2-b75e-0afe9f90e5de,Samsul Md,Gd,5,0,2023-01-15 17:56:40,,POSITIVE,0.6228737831115723
8313c7be-78cd-44af-96bb-597fd9ffbb04,anas anas,Good,5,0,2023-01-15 06:21:35,,POSITIVE,0.9984152317047119
77ddf330-a802-4318-9b67-b86f32ab20f6,Naveed Mughal 143,Good morning,5,0,2023-01-14 18:24:31,,POSITIVE,0.9986106157302856
cfcdf6cf-d4ca-4e1f-8985-1b8d699e8c45,Saher Almonify,"I cant register at all ,it shows an error ,yet all my information is correct",1,8,2023-01-14 08:24:11,1.5.0,NEGATIVE,0.9994738698005676
ad7fb273-0337-4b0c-9c10-50e7bbf2cfed,Muhammad Ismail,Good job,5,0,2023-01-13 18:31:16,,POSITIVE,0.9987824559211731
7587104f-e5a2-426d-a8f4-d42e655ab36b,Habib Malik,Good and better service app,4,5,2023-01-13 14:45:48,1.5.0,POSITIVE,0.9987395405769348
fd67d9c8-3efa-42c2-9b49-d91b8fef1da5,LIBANGAN NG MGA OFW,Wow,5,0,2023-01-13 08:27:05,1.5.0,POSITIVE,0.9963800311088562
cbd249cb-1697-47b3-b3cc-10a24474f9a8,Ishfaque Depar,Love,1,0,2023-01-12 14:14:00,1.5.0,POSITIVE,0.9969683289527893
0d760f22-04fd-47cd-a636-a5d8639bf084,Samim Samir,Nice app,5,0,2023-01-12 03:34:07,1.4.2,POSITIVE,0.9985741376876831
52bc0e01-e44f-4c42-b876-29ae1063e273,Ali Alpacino,Nice app,4,0,2023-01-11 23:32:47,1.5.0,POSITIVE,0.9985741376876831
a8a99776-6c4f-4266-9458-d4ae0375115c,Muhammed Ibrahim,Good,5,0,2023-01-11 10:05:41,,POSITIVE,0.9984152317047119
4fd1be41-e3fa-4a80-8eaa-37d1c4f69431,mossa Yiha,Excellent,5,0,2023-01-10 10:56:49,,POSITIVE,0.998581051826477
0e3ef8d1-d508-4b2e-a73f-f00478e5731c,ahmad hamed,Nothing good and all information lie Nothing equal the real all lies,1,1,2023-01-09 19:45:03,1.5.0,NEGATIVE,0.9994434714317322
433775eb-d99c-4371-acf0-c9fa92d9981a,ejaz hafeez,Not opening,1,1,2023-01-09 10:02:51,1.5.0,NEGATIVE,0.9994737505912781
a3edb057-d715-4ac0-9ae0-37737dc9ad59,md Ruhul Amin,The subject is very useful so I want to this alltime Thanks,5,5,2023-01-09 04:03:20,1.5.0,POSITIVE,0.998666524887085
ac7514d3-417c-4901-9190-86cc64df03a1,Nold Ramos,good,5,0,2023-01-08 16:56:51,,POSITIVE,0.9985306262969971
a903802b-d910-44da-8bbe-ca2f3f7ab7c7,Farhaan Ruhangi,Excellent,5,0,2023-01-06 20:11:43,,POSITIVE,0.998581051826477
ada7e73a-fe1a-4b8f-bb03-46b84d28e26b,Mohammed Jewelur Rahman,Good,5,0,2023-01-06 19:08:14,,POSITIVE,0.9984152317047119
1b8a2ebd-cb31-4bbc-9b89-50e2343ca272,M javed iqbal Saeedul Rehman,Excellent,5,0,2023-01-06 16:08:37,,POSITIVE,0.998581051826477
87855311-66e7-4a25-b740-71c4497139a6,Mohd Moin,Very good,5,0,2023-01-06 14:37:29,1.5.0,POSITIVE,0.9986018538475037
84a5064e-ff39-40b7-8214-0dbed18dc5da,MD BILLAL,Nice App,5,0,2023-01-06 11:04:06,1.5.0,POSITIVE,0.9984990358352661
f0167f40-4c1d-45c3-9038-826ac8570cf9,Md Saiful Islam,To his is apps is very good,5,2,2023-01-05 12:55:34,1.5.0,POSITIVE,0.9984033703804016
442fcd6e-4500-47ec-8926-6a6b1382a69e,Rajaaltaf Rajaaltaf,Good,1,0,2023-01-04 18:13:51,,POSITIVE,0.9984152317047119
998f5f28-fcf5-464b-a12f-9de60ae87920,Afvan Aflah,Worst app forever,1,0,2023-01-04 16:54:07,1.5.0,NEGATIVE,0.9994491934776306
196c1743-4abe-438b-aae2-4f8d41d8bbc4,Khiratul kounain,Excellent,5,0,2023-01-04 00:24:59,1.5.0,POSITIVE,0.998581051826477
a7a98f7a-86cc-4999-b1d6-957c24d489d5,Sher Ali,Need to work all over the world,1,1,2023-01-03 16:13:38,1.4.2,POSITIVE,0.9959751963615417
cdddba67-ad8c-4bc1-952f-5438b56e26f9,Gulam Rabbani,Wow,5,0,2023-01-03 07:06:52,1.5.0,POSITIVE,0.9963800311088562
f0457ce8-03e6-42e4-ae0e-40a3e8ae2e4c,Gangadhari Rajesham,Good,4,0,2023-01-01 18:58:34,,POSITIVE,0.9984152317047119
566797f5-7328-491b-b39a-2efab6b38686,Haris Khan,It's very good app in KSA,5,0,2023-01-01 12:31:48,,POSITIVE,0.998668909072876
5e204a24-ff0c-4b37-b58c-217e3a183253,Md Hasan,Good,5,0,2022-12-30 18:53:53,,POSITIVE,0.9984152317047119
315daa8a-a98d-4ac0-94c9-610b39d8d8f0,Md Sk,Very bad 🤣,1,0,2022-12-30 15:08:48,,NEGATIVE,0.9994561076164246
a5070196-714b-47ac-b448-cda8af2ef19f,Kailash kailash,Nyc,5,0,2022-12-30 12:34:21,1.5.0,NEGATIVE,0.785789430141449
e66c5c6e-4676-4d96-aac4-86a79ba55f2a,Kayam Uddin,Good,5,0,2022-12-30 11:35:19,1.4.2,POSITIVE,0.9984152317047119
66f903fc-9a06-4d93-b029-3ae228c61165,Ranjit Singh,Not responding so many times,1,0,2022-12-30 06:13:14,1.5.0,NEGATIVE,0.9994879961013794
a4046452-fb68-4875-a9f9-17e810a7ac32,BM SHAHIN,Super app,5,0,2022-12-29 14:35:02,1.5.0,POSITIVE,0.9987127780914307
9cb285f1-9503-469a-aac8-3274dcb60984,Orogan Larry,Great*thanks*2023*happy new year*,5,0,2022-12-29 04:09:10,1.5.0,POSITIVE,0.9988614320755005
ccef979e-cfdb-4212-bc8b-cc2f0a8f62ce,MOHAMMAD SHOHAG,Good for all think,5,0,2022-12-28 22:36:15,1.5.0,POSITIVE,0.9962149262428284
98e0ced8-64f9-4ff3-aae0-6874b305cb5d,Poriyar Dipak,Good,5,0,2022-12-28 15:59:41,1.5.0,POSITIVE,0.9984152317047119
4148fe9b-8b4d-4239-a4b8-b7645d37cd91,wajahat hashmi,This app is not working in my mobile. After showing this notification plz contact coustomer care services and this app is closed. Plz slove this problem,1,51,2022-12-28 11:17:45,1.5.0,NEGATIVE,0.9994983673095703
5b08e1c0-0312-4b08-b3b0-bf23e7f3cd1c,Niva Kazi,Pathetic app...,1,0,2022-12-28 00:05:45,1.5.0,NEGATIVE,0.9994756579399109
2b50cb6a-322d-4f68-a028-01e55ea7bf13,kol safi,Nice,4,0,2022-12-27 02:46:48,,POSITIVE,0.9977694749832153
2d868b1c-1af2-4931-b551-c58c57f42faf,Seven wonders,Excellent thnx alot,5,0,2022-12-26 18:41:54,1.5.0,POSITIVE,0.9984737038612366
a681aa7a-035d-4336-9b83-a6cb76e87c93,ME You,Worst app EVER!!! Its forces you to use location ALL THE TIME!!,1,1,2022-12-26 17:41:35,,NEGATIVE,0.9994947910308838
9585a84f-1308-4f0f-a878-9e1cf11c4c4b,MIK MIK,One of the worst app,1,0,2022-12-26 15:45:50,1.5.0,NEGATIVE,0.9994418025016785
6eec5043-7f0b-46e0-a5d3-5bee05d552fb,MD AURANGZEB,This app keep crashing,1,1,2022-12-26 11:07:20,1.5.0,NEGATIVE,0.9994900226593018
bf72ab65-6804-471d-b96f-288ad7a84657,Aurnoblove 86,Nice,5,0,2022-12-25 12:31:37,1.5.0,POSITIVE,0.9977694749832153
741e1b45-6f57-4887-9693-f9607720425b,Rubel Hossain,Good,5,0,2022-12-24 18:08:41,,POSITIVE,0.9984152317047119
290cc8fd-7bab-4f1a-ab1a-77448d2ea1e7,Muhammad Hamdan,Good,1,0,2022-12-24 08:41:16,1.5.0,POSITIVE,0.9984152317047119
26c9e378-5010-4933-867c-3f12bf532d74,SamIR Tamg,Very bad experience slow work hate it,1,1,2022-12-24 03:08:20,1.5.0,NEGATIVE,0.9994956254959106
b945289b-ec9f-47d0-8060-7ab81496ae11,Muhammad Abdullah,Nice,5,0,2022-12-23 13:29:04,1.5.0,POSITIVE,0.9977694749832153
cc549e02-7e5c-4331-be35-76b021e21619,Varghese Kay,Excellent App. Thanks 👍🙏,5,0,2022-12-22 10:20:20,1.5.0,POSITIVE,0.9988127946853638
3d70ae3d-90cc-48cd-9dff-d840e4f3243f,Zeni kashmiri Zeni,Very bad exprience not slectin nationatlty,1,0,2022-12-21 20:13:54,1.5.0,NEGATIVE,0.9994857311248779
a2db3675-c6ef-4dbf-afa3-1e7141dd5e46,Bhuwan Saru,nice,5,0,2022-12-21 17:20:32,,POSITIVE,0.9972729086875916
4c19dbb9-bc35-4bf0-830c-b106bab6ff0f,Mohammad Aminul Hassan,Best service,5,0,2022-12-21 14:32:44,1.5.0,POSITIVE,0.9985322952270508
f5dbc336-70b9-461a-8fe4-bbeca347ccc6,Mohammed Hussain,This app is much better then the other version. I had no issues other then adding a companion.,4,106,2022-12-21 14:04:47,1.5.0,POSITIVE,0.9988998174667358
92b990af-e65d-4982-954c-febb8ca86433,Maryam Muhammad,Masha Allah,5,0,2022-12-21 14:01:27,1.5.0,POSITIVE,0.9945167899131775
228515fd-a578-46d0-b995-3d0706c4e4ab,Abdul Khalid Rasheed,"I cannot open while I trying to open automatically closed, I tried many times....",2,10,2022-12-21 02:16:26,1.5.0,NEGATIVE,0.9994816184043884
5cfae50b-70c5-424e-9d2f-a9182559dc33,MD Mosharof Hosen Masa,Naic,5,0,2022-12-20 21:41:45,1.5.0,POSITIVE,0.9558043479919434
3ba195f9-e1e5-4157-b199-12fc0186bd57,mamun mohammed,Very good,5,0,2022-12-20 14:45:49,,POSITIVE,0.9986018538475037
54e46382-63b2-4d52-a63a-0772d4f511ee,Baten Abdul,Good,5,0,2022-12-20 14:18:04,,POSITIVE,0.9984152317047119
83d56ea7-f9f4-4a33-a67e-4d592984c64f,Mohsin Islam,Nice app it is very beautiful I love this app,5,0,2022-12-20 13:23:21,,POSITIVE,0.9988545179367065
6f62c36b-bb14-4a8d-b608-d746a1816a53,Sai Murugan,Saishree,5,0,2022-12-20 07:52:26,,POSITIVE,0.9871286153793335
d4c5fe66-f93d-422a-99b4-744380b635dc,hajia binta Umar,Fantastic,5,0,2022-12-19 11:23:42,1.5.0,POSITIVE,0.998406708240509
c33db898-7d71-4571-9d1b-fa47251162fd,Md Kamrul Khan,Very good this apps..I like it for this apps,5,0,2022-12-19 10:52:44,,POSITIVE,0.9988067150115967
83fe6d41-761a-4aa3-906e-dcfd33d5d480,Md Yousuf,Good,5,0,2022-12-18 13:51:07,1.5.0,POSITIVE,0.9984152317047119
a19768fb-53e7-4f05-951e-9937211597d2,আশা আক্তার,Good,3,0,2022-12-18 10:23:08,1.4.1,POSITIVE,0.9984152317047119
42f5fe1f-b51a-47db-ba28-d60d714b286e,SOBUZ RANA,Good app,5,0,2022-12-18 09:02:02,,POSITIVE,0.9987263083457947
51a7c72f-e4c5-4a96-9ad0-58e3bad3815b,Mohamad Kawsar Rana,Well app,5,0,2022-12-17 07:09:19,1.5.0,POSITIVE,0.9925251007080078
a90df9d7-c73e-4923-b7c5-96a8a1548748,Muneer munna,Good,4,1,2022-12-17 03:55:36,1.5.0,POSITIVE,0.9984152317047119
706f3759-50b0-4c9d-a4c7-e0c48e7bfb02,Jayan Dinuka Yasarathna,Very useful,5,0,2022-12-16 16:52:43,1.5.0,POSITIVE,0.9981840252876282
81a3bfc4-a20d-460d-9d19-c7bfd031526d,Sameer Ahmad,Good,4,1,2022-12-16 16:16:44,1.5.0,POSITIVE,0.9984152317047119
be5d1a93-dd42-4e9b-bb6c-e50c2782d228,Mehtabalam Shah,Nice,4,1,2022-12-16 07:44:20,1.5.0,POSITIVE,0.9977694749832153
8a0a1ea8-f6b9-4687-8b51-505e8d7e6c6d,Adil Kasim,My Tawakkalna app doesnt open,1,0,2022-12-13 12:10:39,,NEGATIVE,0.9989356398582458
332b8cdc-c3e3-4d51-ba75-297273545aae,Md:Jashim Uddin,Good,5,0,2022-12-12 17:23:18,,POSITIVE,0.9984152317047119
697ddcbe-830e-40a1-8cbd-ac89addb305f,Hussien Badry,Very good,5,0,2022-12-12 14:27:48,1.5.0,POSITIVE,0.9986018538475037
9f46ca50-6170-4ed5-bb82-f5c30aee34c0,Shadab Warraich,App crashing,2,0,2022-12-12 10:25:19,1.5.0,NEGATIVE,0.9992461204528809
c44cc3c4-03cd-4378-b28f-c6d6097fd3aa,Mohammad Abushehab,Kk,2,0,2022-12-12 08:21:06,1.5.0,NEGATIVE,0.9447843432426453
b6eddfae-c216-429e-97a7-ff9618e80186,Omer Asif35,Samsung,5,0,2022-12-12 00:38:25,1.5.0,NEGATIVE,0.9558390378952026
e26790a7-abac-401a-8331-39f17bb5be8d,Arsalan Anwar,"Cannot register. It says ""Please make sure that the information entered is correct"" while registering. Doesn't show what the exact error is.",1,221,2022-12-11 20:26:29,1.5.0,NEGATIVE,0.99949049949646
4518d93e-095c-4ef6-9a58-11e3185d14cb,Mainuddin Juwel,Good Well ❤️‍🩹,1,0,2022-12-11 16:33:53,1.5.0,POSITIVE,0.9986294507980347
e2979960-5a65-4f78-873c-d543b2c6d29f,Mubshar hayat,Good,2,0,2022-12-11 12:58:41,,POSITIVE,0.9984152317047119
c3be257f-f8e1-4296-a1b9-68b85f3110de,shafiq. Islam,Good,5,0,2022-12-11 12:33:33,,POSITIVE,0.9984152317047119
092e8d65-f69f-4152-a134-8d271b4e4aee,Rbuil Islam,Nice,5,0,2022-12-10 17:49:40,,POSITIVE,0.9977694749832153
e24f9ae8-6578-42a7-a8c9-59a7a8184256,Muhammad Sadek Shikder,Good apps,5,0,2022-12-10 16:04:55,1.0.0,POSITIVE,0.9986134767532349
3903d5ba-f800-463e-8596-401702f2c91b,Sangaiah Raju,Good,5,0,2022-12-10 08:39:25,1.5.0,POSITIVE,0.9984152317047119
1c4a8d02-d20f-4467-840c-c735603960cf,Waseem Ahmed,This app is very good app,2,1,2022-12-10 01:30:20,1.5.0,POSITIVE,0.9986656904220581
2bca9fe9-0580-4aaf-bf14-d842342627ea,Samar Usman,SAMARUSMAN,5,0,2022-12-09 22:08:39,1.5.0,POSITIVE,0.9273785352706909
de23f41f-adcf-46c7-b1b7-8682566f3869,Asik Khan,Nine,5,0,2022-12-08 16:45:06,,POSITIVE,0.9849246144294739
23fc9794-332f-4811-95c0-42264c47978a,Shokat osman,Nine,5,0,2022-12-08 16:17:14,,POSITIVE,0.9849246144294739
6b9d1262-5af7-4ed9-8e1e-a16c53a32d5c,GHULAM RASOOL,Dsti,5,0,2022-12-08 15:37:50,1.5.0,POSITIVE,0.9818224906921387
7c050f5b-5e42-4fed-8301-f68ffd7c4410,MISHAQ KHAN,Amazing warkking app,5,0,2022-12-06 22:34:08,,POSITIVE,0.9987853169441223
67d6a447-111f-4fd0-867d-a9b847eb0617,KHALEEL UR RAHMAN,"1) My car license is valid up to August 2025 but it is showing license is expired 76days before.😔 2) My car istemarah also has been renewed in time but I am not understanding what happened, many times I deleted this Application and reinstalled but the issue is same.",4,227,2022-12-06 14:44:39,1.5.0,NEGATIVE,0.9994831085205078
27eec440-132d-44e1-b326-7a8b98b8d2c9,Asif Imam,Nice app,5,0,2022-12-06 12:14:53,,POSITIVE,0.9985741376876831
e5fc5f83-6e26-4c05-9fe6-292363f3435c,Mojibmeeaji Meeaji,IT.S.BATER.FOR.ME..,5,0,2022-12-06 09:15:16,1.5.0,POSITIVE,0.9945959448814392
6abd894a-c041-4de1-9393-85ac7cd136eb,Basil Huffman,Tried to make a reservation for the rawda but said I am not allowed to because I'm not a muslim. That was news to me because I converted 15 years ago and performed Umrah last week!,1,2,2022-12-05 03:27:56,1.5.0,NEGATIVE,0.9978710412979126
22d036b5-91ec-4ed7-9db1-6d5b800bccc8,Manjarul Islam,Nice,5,0,2022-12-04 16:09:58,,POSITIVE,0.9977694749832153
89243563-5ad8-4227-9332-96390613fd28,Sageer Miah,Excellent,5,0,2022-12-03 22:48:43,,POSITIVE,0.998581051826477
ab0c043a-44c0-4803-ba29-42cd088b8200,wajid ali,Good,5,0,2022-12-03 19:43:56,1.5.0,POSITIVE,0.9984152317047119
55bd9d02-0807-43e9-a1f2-8e67c746e211,Kasim Salmani,Good,5,0,2022-12-03 18:57:16,1.5.0,POSITIVE,0.9984152317047119
a8030a19-a497-4ef4-90fe-f67df3d22e4c,Mohd Zaheer,Very good app,5,0,2022-12-03 13:47:14,1.5.0,POSITIVE,0.9986957907676697
06fdc4c9-ea25-4373-b6f9-b304d6b2936e,Tolerance Respect Peace,💜,5,0,2022-12-03 13:10:26,,POSITIVE,0.9981043338775635
07621370-c3fa-48d1-9418-2e1580c42130,Daulat Khan,Good app,5,0,2022-12-02 13:08:53,,POSITIVE,0.9987263083457947
7be790db-a826-4948-b0df-3c33c12a318d,aadil ansari,good work,5,0,2022-12-02 07:13:14,1.5.0,POSITIVE,0.9988194108009338
7c51d5f0-c505-4dca-b38d-cc909c395adb,Laiq khan,💞,5,3,2022-12-02 03:58:22,1.1.0,POSITIVE,0.9983258843421936
390583d2-ba4c-4e6c-9500-3a35816b55ae,SADATH RAZA,Good 👍,5,0,2022-12-01 08:44:12,1.3.2,POSITIVE,0.9986507296562195
e932b20b-8154-48e4-98c4-8d2164cfe85a,khalid mohammad,Won't let me register as a new user. Keeps telling me to enter correct information when I have provided the info required.,1,19,2022-11-29 23:12:06,1.5.0,NEGATIVE,0.9994992017745972
d119e3bf-3e4d-4df1-8279-e3acdf0a0d14,Rozaal Kc,Nice apps,5,0,2022-11-29 20:58:09,1.5.0,POSITIVE,0.9984354376792908
d4771c32-0be1-450a-96af-78770abc40d2,Freddie Silverio,Excelence,4,1,2022-11-29 20:05:48,1.5.0,POSITIVE,0.9983007311820984
b7fb29f0-eff8-40a0-9d19-1c556350fb03,khalik's poetry,App size 111mb! Seriously! And it works like some 3 mb sized animated app.worst. Should be option to give -0.000 review instead of 1 star.,1,0,2022-11-29 18:59:11,,NEGATIVE,0.9995032548904419
89eb4fbc-4573-4ca1-a7d0-c90b29c352dd,Mohammad Alzharni,Life necessity,5,0,2022-11-29 16:43:01,1.5.0,POSITIVE,0.9973366856575012
0776e901-80ed-4355-b8fe-cbb7d3536462,Sehrish Maniar,V. Good,5,2,2022-11-29 12:40:10,1.5.0,POSITIVE,0.9985204339027405
f8115d4c-bfdf-47b3-88ce-440d54adcaf0,HS Testing World,"Nationality field is unclick able, unable to create account",1,4,2022-11-29 01:58:06,1.5.0,NEGATIVE,0.9994803071022034
6cebe511-2d9e-4c9a-a592-dd494ee21c32,Muhammed Moosa,This app is not open stop the family member and sponsor number,1,2,2022-11-28 02:36:34,1.5.0,NEGATIVE,0.9994198083877563
203380bc-ca95-441b-ae97-909ac8bb3b8a,Ah Ashraf,Helpful application for this residential people,5,1,2022-11-27 16:17:59,1.4.2,POSITIVE,0.9981592297554016
7360b1f7-6ba7-4080-83b9-e553b8ade08c,Wafa Al Mansouri,Not working on android!!,1,1,2022-11-27 14:05:49,1.5.0,NEGATIVE,0.9994890689849854
748ab209-9a62-4f1a-b77a-a004924670a7,Sara Dawood,Hsg,5,0,2022-11-27 09:56:54,,NEGATIVE,0.8241857886314392
f2a2c690-45c5-41e2-ba09-0e6f6a25244b,Mierose Gomez,Top one apps,5,1,2022-11-27 05:39:25,1.5.0,POSITIVE,0.997991681098938
41c1123e-92e6-4c70-bc0d-68382e799a09,Noor Hasan,Very nice,4,0,2022-11-25 05:24:22,,POSITIVE,0.9986618757247925
a8d955bf-e39f-48e2-be4d-a3ec735f9737,Mehmud Ansari,Nice,5,0,2022-11-23 14:04:26,1.4.2,POSITIVE,0.9977694749832153
511b8429-8e11-4738-b6c6-96f3713123d2,gul newaz,good,5,0,2022-11-23 12:36:21,1.4.2,POSITIVE,0.9985306262969971
e8fe3e49-17f4-49d3-9867-329f83e7286d,samiul samiul,nice,5,0,2022-11-23 09:23:48,,POSITIVE,0.9972729086875916
d29a38e0-e7ff-4a46-83a8-ecf626c9d522,Md Rana Ahmed,Nice app,5,0,2022-11-23 08:35:26,,POSITIVE,0.9985741376876831
4b8cf656-9e97-4a0b-ae4b-d72fcbf811a9,Tech. Ashfaq,Nice app,5,0,2022-11-23 05:42:23,1.4.2,POSITIVE,0.9985741376876831
1c8937d2-7eb8-4e02-abb9-95e4069ad428,Veerachamy Karthiyarajan,Good,5,0,2022-11-23 04:48:23,1.4.2,POSITIVE,0.9984152317047119
e2924b84-f176-49b4-9ae6-aa5baca50a1c,Nowran Hassan,Nice,5,0,2022-11-23 01:34:45,1.4.2,POSITIVE,0.9977694749832153
e1706181-d3fb-42e6-95b3-c500e29ed5a7,Sohail Asghar,"The app crashes on Android phones. The timing and appointment is not honoured by security people. I came all the way from Riyadh, was denied entry despite valid appointment alongwith some other people, and when I tried to get appointment for next day, it said that my next appointment can't be before one month. Totally disappointed.",1,76,2022-11-22 20:50:00,1.4.2,NEGATIVE,0.9995080232620239
c35a3910-9d0c-40aa-8c4a-7909af237eff,Mustansar Hussain,Amazing app,5,0,2022-11-22 14:53:39,1.4.2,POSITIVE,0.9987057447433472
0cd07725-ff47-4673-ae89-0d8527bcf123,MohammedAzim Shaikh,Bug Nationality not selected while sign-up new account,2,0,2022-11-22 14:52:15,1.4.2,NEGATIVE,0.998619556427002
325a239f-48f3-4c35-a979-43c5c3094cb0,Mahendra sonkar Sonkar,Good,5,0,2022-11-22 14:14:29,1.4.2,POSITIVE,0.9984152317047119
dc10dc5c-8b37-4ca1-872d-461605721d0c,Shaddat Hossain,Nice,5,0,2022-11-22 04:53:13,,POSITIVE,0.9977694749832153
1d55fc74-f953-4d78-b27f-03b6158f9462,Everworld212,Unable to register. The nationality section is mandatory but is inaccessible. How do you register for permits when you can't even register for thr app to submit requests for permits?,1,11,2022-11-22 04:03:11,1.4.2,NEGATIVE,0.9995040893554688
319c2537-e3be-4837-b4ff-b98c10ba7a2b,Alm Fowsan,Good,4,1,2022-11-21 22:00:25,1.4.2,POSITIVE,0.9984152317047119
139a1a2d-10e6-491c-a223-fa47c1364cef,ismail malik,"Worst app, very irritating, everytime needs mobile number for sign in. The pilgrims are being stopped to enter The riaz ul jannah. I saw many pilgrim weeping for not getting turn to enter there. It should be fidished and previous system restored. Its developers lack skills and made such poor app",1,86,2022-11-21 06:47:41,1.4.2,NEGATIVE,0.9995007514953613
17ce45d4-9f9d-4328-b565-040c14ea40b5,Mohammad al amen,Nice,5,0,2022-11-20 00:02:02,,POSITIVE,0.9977694749832153
21a7b23f-9066-46b6-ba95-fc9ff8137437,Md Opu,Good,5,0,2022-11-19 19:40:36,,POSITIVE,0.9984152317047119
d7a2989a-fa3a-4ceb-8d1c-018aad9ceb4e,Allyson Delandrino,No problems,5,0,2022-11-19 18:55:30,1.4.2,POSITIVE,0.9982274174690247
06a69f70-e1bb-4e0e-82e6-ef06ec77bbf0,Jamal Khan,We cannot chose nationality in GCC section,1,0,2022-11-19 15:54:13,1.4.2,NEGATIVE,0.9966062307357788
36c0a6c2-bbed-4477-ab08-34d2b9e4c0dd,Mydeen Mydeen,Very good,5,0,2022-11-19 11:06:57,,POSITIVE,0.9986018538475037
0c1fe763-b702-4565-94f6-9984ce1132be,Muhammad Umair,Working so good,5,0,2022-11-18 20:17:06,,POSITIVE,0.9985559582710266
cbd966f1-52de-40e2-ac4e-7c7a9d7ee882,Amader Channel com,good,5,0,2022-11-18 10:06:33,,POSITIVE,0.9985306262969971
1d82ea35-acb0-498b-97a5-2544d6cdfb7f,Muhammad Anwer,Alot of benefits in this site,5,1,2022-11-18 06:23:24,1.4.2,POSITIVE,0.9985296726226807
f6c08687-39ec-4ede-8298-7ec23249ec5a,Mana Haron,Same problem I can't drop the nationality list so I can't register.,1,3,2022-11-17 18:23:10,1.4.2,NEGATIVE,0.9995008707046509
47179f9d-a7cc-4bc3-b527-e8b655c4dd3d,Mohamed Bilal,The nationality drop-down doesn't even work. Without this i wont even be able to sign up,1,1,2022-11-17 03:41:35,1.4.2,NEGATIVE,0.9995119571685791
f9b688a1-ed06-4c1b-a059-700e12b4e49e,Saleem Khan,Good App fully help full..,4,1,2022-11-16 18:50:05,,POSITIVE,0.9987797141075134
af3d71ec-bca5-4ceb-a8f2-07db7b09fa69,Obu Kyan,That's,5,0,2022-11-15 09:32:21,,POSITIVE,0.9816421270370483
bd0c4536-2f5e-481a-ab35-c062fbe1dee4,Danish Ali,Good,5,0,2022-11-14 18:00:39,1.4.2,POSITIVE,0.9984152317047119
56719a96-690d-44d5-8990-55f2d4225c21,Jasim Uddin,Good,5,0,2022-11-13 17:42:44,,POSITIVE,0.9984152317047119
f723c75b-2368-4502-9830-b6043947abf8,Hamza Dhedhi,What a great appppppppppp,5,0,2022-11-13 15:09:05,,POSITIVE,0.9985880255699158
c2923f78-adfe-4765-9d36-3fcacd7f7f2f,Kirk ivan Bautista,Excellent,5,0,2022-11-13 12:46:59,,POSITIVE,0.998581051826477
5980a287-dcd5-4243-98e3-77aba237c344,Md Ali,Bangladesh,5,0,2022-11-13 05:01:59,,NEGATIVE,0.9392832517623901
95a29aac-5a05-480c-94fd-0228876aab32,Mudassir Rehman,Good app,5,0,2022-11-12 18:09:03,1.4.2,POSITIVE,0.9987263083457947
afd7912d-a7b0-4514-8f17-98faacd332b0,md mostafizur,Bc,1,0,2022-11-11 19:13:41,1.4.1,POSITIVE,0.9251692891120911
07348a3c-ad7e-4e49-a10b-a0f1f59a4706,Asifur Rahman,🥰🥰,5,0,2022-11-10 19:11:22,,POSITIVE,0.9980120658874512
e011ad0a-0eab-48b3-87c1-e1d2ff61c86e,Margub Ansari,Very nice,5,0,2022-11-10 10:40:27,1.4.2,POSITIVE,0.9986618757247925
cfcafb4b-edc9-4858-8f8c-90142a04df62,Maryannbuque Maryannbuque,Good,5,0,2022-11-09 18:39:10,1.4.2,POSITIVE,0.9984152317047119
1d2eefd4-313b-4be5-b035-0daa797f30b6,khokan mahamud,Why not work,5,1,2022-11-09 09:48:25,1.4.2,POSITIVE,0.9955970644950867
1cc857a6-3d12-433b-871b-3d8097817437,Mohd Ekhlak,Nice,5,0,2022-11-09 09:32:44,1.4.2,POSITIVE,0.9977694749832153
44a6ba0d-62da-4169-aa62-7944d856191a,S Murugan,Saishree,5,0,2022-11-09 07:15:52,,POSITIVE,0.9871286153793335
915caef5-acd8-4385-a565-30488cacacde,Jaynal Jaynal,Good,5,0,2022-11-09 00:26:15,1.4.2,POSITIVE,0.9984152317047119
38711335-37dd-44e4-a789-1a8168239238,Junaid Ahmed,Naic,5,0,2022-11-08 18:31:00,,POSITIVE,0.9558043479919434
5606a76f-ce4d-4ebe-9aa9-9a7275cde735,mahzala haidar,Worst app they need to sort it out.,1,0,2022-11-08 11:52:31,,NEGATIVE,0.9994176626205444
3cc9c11d-f63c-4fb9-9ee9-5cd99a116e13,Abdur Razzak,My 50 year Hjk,5,0,2022-11-08 01:54:30,,POSITIVE,0.9977864027023315
2fa75470-38a5-4b5e-85b4-fbc335d04a1e,Meer Baloch,Good,5,0,2022-11-07 14:46:46,1.4.2,POSITIVE,0.9984152317047119
ac515943-7ffa-43f5-934a-5550c1030178,Kathalya Sherinah,Amazing,5,0,2022-11-07 04:12:39,,POSITIVE,0.9986121654510498
